%
% ARFF data file, generated by KNIME
%
% Date: Mon Dec 05 16:10:13 BRST 2016
% User: guillaume
%

@RELATION DataTable
@ATTRIBUTE MW	REAL
@ATTRIBUTE Sv	REAL
@ATTRIBUTE Se	REAL
@ATTRIBUTE Mi	REAL
@ATTRIBUTE nAT	INTEGER
@ATTRIBUTE nSK	INTEGER
@ATTRIBUTE nBT	INTEGER
@ATTRIBUTE nBM	INTEGER
@ATTRIBUTE RBN	INTEGER
@ATTRIBUTE nDB	INTEGER
@ATTRIBUTE nTB	INTEGER
@ATTRIBUTE nAB	INTEGER
@ATTRIBUTE nH	INTEGER
@ATTRIBUTE nC	INTEGER
@ATTRIBUTE nN	INTEGER
@ATTRIBUTE nO	INTEGER
@ATTRIBUTE nS	INTEGER
@ATTRIBUTE nCL	INTEGER
@ATTRIBUTE nHM	INTEGER
@ATTRIBUTE nHet	INTEGER
@ATTRIBUTE nX	INTEGER
@ATTRIBUTE H_percent	REAL
@ATTRIBUTE C_percent	REAL
@ATTRIBUTE N_percent	REAL
@ATTRIBUTE O_percent	REAL
@ATTRIBUTE X_percent	REAL
@ATTRIBUTE nCsp3	INTEGER
@ATTRIBUTE nCsp2	INTEGER
@ATTRIBUTE nCsp	INTEGER
@ATTRIBUTE nCIC	INTEGER
@ATTRIBUTE nR03	INTEGER
@ATTRIBUTE nR04	INTEGER
@ATTRIBUTE nR05	INTEGER
@ATTRIBUTE nR06	INTEGER
@ATTRIBUTE nR07	INTEGER
@ATTRIBUTE ARR	REAL
@ATTRIBUTE nCp	INTEGER
@ATTRIBUTE nCs	INTEGER
@ATTRIBUTE nCt	INTEGER
@ATTRIBUTE nCq	INTEGER
@ATTRIBUTE nCrs	INTEGER
@ATTRIBUTE nCrt	INTEGER
@ATTRIBUTE nCrq	INTEGER
@ATTRIBUTE nCar	INTEGER
@ATTRIBUTE nCbH	INTEGER
@ATTRIBUTE nCb-	INTEGER
@ATTRIBUTE nCconj	INTEGER
@ATTRIBUTE nR=Cp	INTEGER
@ATTRIBUTE nR=Cs	INTEGER
@ATTRIBUTE nR=Ct	INTEGER
@ATTRIBUTE nR	INTEGER
@ATTRIBUTE Col51	INTEGER
@ATTRIBUTE Col52	INTEGER
@ATTRIBUTE Col53	INTEGER
@ATTRIBUTE Col54	INTEGER
@ATTRIBUTE Col55	INTEGER
@ATTRIBUTE Col56	INTEGER
@ATTRIBUTE Col57	INTEGER
@ATTRIBUTE Col58	INTEGER
@ATTRIBUTE Col59	INTEGER
@ATTRIBUTE Col60	INTEGER
@ATTRIBUTE Col61	INTEGER
@ATTRIBUTE Col62	INTEGER
@ATTRIBUTE Col63	INTEGER
@ATTRIBUTE Col64	INTEGER
@ATTRIBUTE Col65	INTEGER
@ATTRIBUTE Col66	INTEGER
@ATTRIBUTE Col67	INTEGER
@ATTRIBUTE Col68	INTEGER
@ATTRIBUTE Col69	INTEGER
@ATTRIBUTE Col70	INTEGER
@ATTRIBUTE Col71	INTEGER
@ATTRIBUTE Col72	INTEGER
@ATTRIBUTE Col73	INTEGER
@ATTRIBUTE Col74	INTEGER
@ATTRIBUTE Col75	INTEGER
@ATTRIBUTE Col76	REAL
@ATTRIBUTE Col77	REAL
@ATTRIBUTE Col78	REAL
@ATTRIBUTE Col79	REAL
@ATTRIBUTE Col80	REAL
@ATTRIBUTE Col81	REAL
@ATTRIBUTE musk	{0,1}

@DATA
110.12,9.01,14.305,1.119,14,8,14,6,1,1,0,5,6,6,0,2,0,0,0,2,0,42.9,42.9,0.0,14.3,0.0,1,5,0,1,0,0,1,0,0,0.625,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2.807,2.17,-0.71,30.21,0.233,155.378,0
120.16,10.822,16.862,1.11,17,9,17,7,1,1,0,6,8,8,0,1,0,0,0,1,0,47.1,47.1,0.0,5.9,0.0,1,7,0,1,0,0,0,1,0,0.667,1,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.322,-0.848,17.07,2.102,183.839,0
152.16,12.252,19.516,1.12,19,11,19,7,2,1,0,6,8,8,0,3,0,0,0,3,0,42.1,42.1,0.0,15.8,0.0,1,7,0,1,0,0,0,1,0,0.545,0,0,0,0,0,0,0,6,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3.0,2.322,-0.119,46.53,0.922,220.391,0
138.6,10.935,15.858,1.1,16,9,16,7,1,1,0,6,7,8,0,0,0,1,1,1,1,43.8,50.0,0.0,0.0,6.3,0,8,0,1,0,0,0,1,0,0.667,0,0,0,0,0,0,0,6,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.322,-0.848,0.0,3.169,191.381,0
142.22,13.117,23.84,1.139,24,10,24,1,2,1,0,0,14,8,0,2,0,0,0,2,0,58.3,33.3,0.0,8.3,0.0,7,1,0,1,0,0,0,1,0,0.0,1,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.768,26.3,1.668,229.629,0
140.15,11.252,18.516,1.127,18,10,18,6,3,1,0,5,8,7,0,3,0,0,0,3,0,44.4,38.9,0.0,16.7,0.0,2,5,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.807,2.17,-0.672,39.44,0.295,196.571,0
102.15,9.064,17.073,1.147,17,7,16,1,3,1,0,0,10,5,0,2,0,0,0,2,0,58.8,29.4,0.0,11.8,0.0,4,1,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.668,26.3,0.996,185.824,0
104.12,8.252,15.516,1.153,15,7,14,1,3,1,0,0,8,4,0,3,0,0,0,3,0,53.3,26.7,0.0,20.0,0.0,3,1,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1.0,1.0,0.18,46.53,-0.25,181.835,0
120.19,8.724,15.265,1.133,15,7,14,1,3,1,0,0,8,4,0,2,1,0,1,3,0,53.3,26.7,0.0,13.3,0.0,3,1,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1.0,1.0,0.18,65.1,0.586,189.433,0
116.18,10.59,19.956,1.146,20,8,19,1,4,1,0,0,12,6,0,2,0,0,0,2,0,60.0,30.0,0.0,10.0,0.0,5,1,0,0,0,0,0,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.71,26.3,1.373,211.901,0
128.24,12.929,24.396,1.141,25,9,24,1,4,1,0,0,16,8,0,1,0,0,0,1,0,64.0,32.0,0.0,4.0,0.0,7,1,0,0,0,0,0,0,0,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.848,17.07,2.129,252.695,0
144.29,14.983,29.163,1.145,30,10,29,0,6,0,0,0,20,9,0,1,0,0,0,1,0,66.7,30.0,0.0,3.3,0.0,9,0,0,0,0,0,0,0,0,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.257,20.23,2.591,299.192,0
90.09,6.725,12.633,1.156,12,6,11,1,2,1,0,0,6,3,0,3,0,0,0,3,0,50.0,25.0,0.0,25.0,0.0,2,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1.0,1.0,0.311,46.53,-0.703,154.069,0
88.12,7.537,14.189,1.149,14,6,13,1,2,1,0,0,8,4,0,2,0,0,0,2,0,57.1,28.6,0.0,14.3,0.0,3,1,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.614,26.3,0.586,161.446,0
158.27,15.171,28.607,1.143,29,11,28,1,7,1,0,0,18,9,0,2,0,0,0,2,0,62.1,31.0,0.0,6.9,0.0,8,1,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.79,26.3,2.377,290.131,0
172.3,16.698,31.491,1.143,32,12,31,1,8,1,0,0,20,10,0,2,0,0,0,2,0,62.5,31.3,0.0,6.3,0.0,9,1,0,0,0,0,0,0,0,0.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.807,26.3,2.681,316.208,0
86.17,6.768,10.727,1.106,11,5,10,2,2,2,0,0,6,4,0,0,1,0,1,1,0,54.5,36.4,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.585,1.585,-0.719,25.3,1.565,150.063,0
214.39,21.278,40.141,1.142,41,15,40,1,11,1,0,0,26,13,0,2,0,0,0,2,0,63.4,31.7,0.0,4.9,0.0,12,1,0,0,0,0,0,0,0,0.0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.846,26.3,4.437,394.438,0
284.54,28.912,54.559,1.141,56,20,55,1,16,1,0,0,36,18,0,2,0,0,0,2,0,64.3,32.1,0.0,3.6,0.0,17,1,0,0,0,0,0,0,0,0.0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.886,26.3,5.687,524.822,0
144.29,14.983,29.163,1.145,30,10,29,0,6,0,0,0,20,9,0,1,0,0,0,1,0,66.7,30.0,0.0,3.3,0.0,9,0,0,0,0,0,0,0,0,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.257,20.23,3.503,299.192,0
110.22,11.688,21.185,1.132,22,8,21,1,4,0,1,0,14,8,0,0,0,0,0,0,0,63.6,36.4,0.0,0.0,0.0,6,0,2,0,0,0,0,0,0,0.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.585,-0.946,0.0,3.146,226.645,0
214.44,22.617,43.581,1.143,45,15,44,0,12,0,0,0,30,14,0,1,0,0,0,1,0,66.7,31.1,0.0,2.2,0.0,14,0,0,0,0,0,0,0,0,0.0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-0.912,9.23,4.002,416.313,0
228.47,24.144,46.465,1.143,48,16,47,0,13,0,0,0,32,15,0,1,0,0,0,1,0,66.7,31.3,0.0,2.1,0.0,15,0,0,0,0,0,0,0,0,0.0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.413,20.23,5.17,449.362,0
144.19,12.305,22.284,1.142,22,10,22,1,3,1,0,0,12,7,0,3,0,0,0,3,0,54.5,31.8,0.0,13.6,0.0,6,1,0,1,0,0,1,0,0,0.0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1.0,1.0,-0.672,35.53,0.499,218.668,0
116.18,10.59,19.956,1.146,20,8,19,1,3,1,0,0,12,6,0,2,0,0,0,2,0,60.0,30.0,0.0,10.0,0.0,5,1,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.71,26.3,1.373,213.6,0
116.18,10.59,19.956,1.146,20,8,19,1,5,1,0,0,12,6,0,2,0,0,0,2,0,60.0,30.0,0.0,10.0,0.0,5,1,0,0,0,0,0,0,0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.71,26.3,1.373,211.901,0
214.39,21.278,40.141,1.142,41,15,40,1,11,1,0,0,26,13,0,2,0,0,0,2,0,63.4,31.7,0.0,4.9,0.0,12,1,0,0,0,0,0,0,0,0.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,-0.33,37.3,4.437,399.721,0
268.54,28.197,53.232,1.14,55,19,54,1,16,1,0,0,36,18,0,1,0,0,0,1,0,65.5,32.7,0.0,1.8,0.0,17,1,0,0,0,0,0,0,0,0.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.931,17.07,5.756,509.706,0
130.21,12.117,22.84,1.145,23,9,22,1,4,1,0,0,14,7,0,2,0,0,0,2,0,60.9,30.4,0.0,8.7,0.0,6,1,0,0,0,0,0,0,0,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.742,26.3,1.727,241.734,0
131.19,12.129,18.636,1.114,19,10,19,7,2,0,1,6,9,9,1,0,0,0,0,1,0,47.4,47.4,5.3,0.0,0.0,2,6,1,1,0,0,0,1,0,0.6,0,2,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.585,-0.864,23.79,2.152,209.237,0
116.18,10.59,19.956,1.146,20,8,19,1,3,1,0,0,12,6,0,2,0,0,0,2,0,60.0,30.0,0.0,10.0,0.0,5,1,0,0,0,0,0,0,0,0.0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.0,1.0,-0.039,37.3,1.373,220.94,0
172.3,16.698,31.491,1.143,32,12,31,1,6,1,0,0,20,10,0,2,0,0,0,2,0,62.5,31.3,0.0,6.3,0.0,9,1,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.807,26.3,2.681,323.72,0
212.37,20.751,38.258,1.138,39,15,38,2,11,2,0,0,24,13,0,2,0,0,0,2,0,61.5,33.3,0.0,5.1,0.0,10,3,0,0,0,0,0,0,0,0.0,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,1.585,-0.846,26.3,3.418,384.78,0
156.3,15.983,30.163,1.141,31,11,30,1,7,1,0,0,20,10,0,1,0,0,0,1,0,64.5,32.3,0.0,3.2,0.0,9,1,0,0,0,0,0,0,0,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.877,17.07,3.661,301.093,0
158.32,16.51,32.047,1.145,33,11,32,0,8,0,0,0,22,10,0,1,0,0,0,1,0,66.7,30.3,0.0,3.0,0.0,10,0,0,0,0,0,0,0,0,0.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-0.877,9.23,2.894,312.007,0
114.16,10.064,18.073,1.139,18,8,18,1,1,1,0,0,10,6,0,2,0,0,0,2,0,55.6,33.3,0.0,11.1,0.0,5,1,0,1,0,0,1,0,0,0.0,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.71,26.3,0.981,177.476,0
170.28,16.171,29.607,1.139,30,12,30,1,4,1,0,0,18,10,0,2,0,0,0,2,0,60.0,33.3,0.0,6.7,0.0,9,1,0,1,0,0,0,1,0,0.0,1,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.807,26.3,2.289,281.783,0
170.28,16.171,29.607,1.139,30,12,30,1,5,1,0,0,18,10,0,2,0,0,0,2,0,60.0,33.3,0.0,6.7,0.0,9,1,0,1,0,0,1,0,0,0.0,1,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.807,26.3,2.289,281.783,0
198.34,19.224,35.374,1.139,36,14,36,1,6,1,0,0,22,12,0,2,0,0,0,2,0,61.1,33.3,0.0,5.6,0.0,11,1,0,1,0,0,0,1,0,0.0,1,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.835,26.3,3.773,333.936,1
184.36,19.036,35.931,1.14,37,13,36,1,10,1,0,0,24,12,0,1,0,0,0,1,0,64.9,32.4,0.0,2.7,0.0,10,2,0,0,0,0,0,0,0,0.0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.0,-0.897,9.23,4.234,354.501,0
142.27,14.456,27.28,1.141,28,10,27,1,6,1,0,0,18,9,0,1,0,0,0,1,0,64.3,32.1,0.0,3.6,0.0,8,1,0,0,0,0,0,0,0,0.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.864,17.07,3.358,275.016,0
126.22,12.402,22.513,1.135,23,9,23,1,1,1,0,0,14,8,0,1,0,0,0,1,0,60.9,34.8,0.0,4.3,0.0,7,1,0,1,0,0,0,1,0,0.0,1,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.848,17.07,1.737,216.572,0
154.28,15.456,28.28,1.136,29,11,30,0,0,0,0,0,18,10,0,1,0,0,0,1,0,62.1,34.5,0.0,3.4,0.0,10,0,0,2,0,0,0,2,0,0.0,0,8,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,-0.294,20.23,2.502,260.534,0
116.18,10.59,19.956,1.146,20,8,19,1,3,1,0,0,12,6,0,2,0,0,0,2,0,60.0,30.0,0.0,10.0,0.0,5,1,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.71,26.3,1.373,215.657,0
140.25,13.929,25.396,1.136,26,10,26,1,0,1,0,0,16,9,0,1,0,0,0,1,0,61.5,34.6,0.0,3.8,0.0,8,1,0,1,0,0,0,1,0,0.0,3,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.864,17.07,2.054,252.695,0
211.3,17.316,23.713,1.087,24,15,26,16,1,0,0,16,9,13,1,0,1,0,1,2,0,37.5,54.2,4.2,0.0,0.0,0,13,0,3,0,0,1,2,0,0.941,0,0,0,0,0,0,0,13,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.087,3.17,-0.846,41.13,3.319,246.294,0
202.28,17.6,32.262,1.143,32,14,31,2,9,2,0,0,18,10,0,4,0,0,0,4,0,56.3,31.3,0.0,12.5,0.0,8,2,0,0,0,0,0,0,0,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.585,1.585,-0.696,52.6,1.742,335.525,0
170.33,17.51,33.047,1.14,34,12,33,1,8,1,0,0,22,11,0,1,0,0,0,1,0,64.7,32.4,0.0,2.9,0.0,10,1,0,0,0,0,0,0,0,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,-0.888,17.07,3.041,327.169,0
96.14,8.822,14.862,1.125,15,7,15,2,0,2,0,0,8,6,0,1,0,0,0,1,0,53.3,40.0,0.0,6.7,0.0,3,3,0,1,0,0,0,1,0,0.0,0,3,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.585,1.585,-0.802,17.07,0.943,151.003,0
148.22,13.876,22.629,1.117,23,11,23,7,2,1,0,6,12,10,0,1,0,0,0,1,0,52.2,43.5,0.0,4.3,0.0,3,7,0,1,0,0,0,1,0,0.545,2,1,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.322,-0.877,17.07,2.723,235.993,0
164.22,14.59,23.956,1.121,24,12,24,7,3,1,0,6,12,10,0,2,0,0,0,2,0,50.0,41.7,0.0,8.3,0.0,3,7,0,1,0,0,0,1,0,0.5,2,1,0,0,0,0,0,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.807,26.3,2.654,252.807,0
170.22,15.349,22.745,1.099,23,13,24,12,1,1,0,11,10,12,0,1,0,0,0,1,0,43.5,52.2,0.0,4.3,0.0,1,11,0,2,0,0,0,2,0,0.786,1,0,0,0,0,0,0,10,7,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7,2.907,-0.897,17.07,3.127,231.48,0
176.28,16.929,28.396,1.122,29,13,29,7,2,1,0,6,16,12,0,1,0,0,0,1,0,55.2,41.4,0.0,3.4,0.0,5,7,0,1,0,0,0,1,0,0.462,4,0,0,1,0,0,0,6,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.322,-0.897,17.07,3.295,298.193,0
162.2,14.064,22.073,1.113,22,12,23,7,1,1,0,6,10,10,0,2,0,0,0,2,0,45.5,45.5,0.0,9.1,0.0,3,7,0,2,0,0,1,1,0,0.462,0,3,0,0,3,0,0,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,2.322,-0.807,26.3,1.994,216.683,0
242.45,24.332,45.909,1.141,47,17,46,1,13,1,0,0,30,15,0,2,0,0,0,2,0,63.8,31.9,0.0,4.3,0.0,14,1,0,0,0,0,0,0,0,0.0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.865,26.3,4.957,446.592,0
164.27,15.929,27.396,1.126,28,12,28,6,2,0,0,6,16,11,0,1,0,0,0,1,0,57.1,39.3,0.0,3.6,0.0,5,6,0,1,0,0,0,1,0,0.5,3,0,1,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.807,2.0,-0.888,9.23,3.105,276.74,0
228.42,22.805,43.025,1.142,44,16,43,1,12,1,0,0,28,14,0,2,0,0,0,2,0,63.6,31.8,0.0,4.5,0.0,13,1,0,0,0,0,0,0,0,0.0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,-0.856,26.3,4.701,420.515,0
196.32,18.698,33.491,1.134,34,14,33,3,7,3,0,0,20,12,0,2,0,0,0,2,0,58.8,35.3,0.0,5.9,0.0,7,5,0,0,0,0,0,0,0,0.0,3,3,1,0,0,0,0,0,0,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,2.0,-0.835,26.3,3.049,357.033,0
107.12,8.79,13.196,1.118,13,8,13,7,1,1,0,6,5,6,1,1,0,0,0,2,0,38.5,46.2,7.7,7.7,0.0,0,6,0,1,0,0,0,1,0,0.75,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.0,2.322,-0.71,29.96,0.143,152.443,0
121.15,10.317,16.08,1.122,16,9,16,7,1,1,0,6,7,7,1,1,0,0,0,2,0,43.8,43.8,6.3,6.3,0.0,1,6,0,1,0,0,0,1,0,0.667,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3.0,2.322,-0.742,29.96,0.496,178.52,0
129.18,11.085,20.174,1.15,20,9,20,2,1,2,0,0,11,6,1,2,0,0,0,3,0,55.0,30.0,5.0,10.0,0.0,6,0,0,1,0,0,0,1,0,0.0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.585,1.585,-0.636,45.82,1.577,198.572,0
